MATINH,MAHUYEN,MAXA,MADIABAN,SONHANKHAU,soho,ky,ttnt,dbmauchu,tentinh,tenhuyen,tenxa,tendb,thon,tenthon,ttnt2019,db2019,db2022,xa2019,xa2022,dakhaosat,kqrasoat,hhur2020,soxa45,wt45,soxa36,wt36,soxa9,wt9,WT_SCIECO
36,356,13702,17,47,15,8,2,7403,Tỉnh Nam Định,Thành phố Nam Định,Xã Lộc An,Thôn Vụ Bản 1,004,Thôn Vụ Bản,2,93,93,2604,2393,Đã khảo sát 2021,0,455793.3,52,584,52,730,52,2922,27448
36,358,13717,7,48,15,2,2,7409,Tỉnh Nam Định,Huyện Mỹ Lộc,Xã Mỹ Thắng,XÓM 7,009,XÓM 7,2,295,282,2681,2829,Đã khảo sát 2020 và 2021,0,455793.3,52,559,52,698,52,2793,26832
36,358,13726,6,53,15,10,2,7414,Tỉnh Nam Định,Huyện Mỹ Lộc,Xã Mỹ Phúc,Cấp Tiến I,001,Cấp Tiến I,2,194,202,2430,2673,Đã khảo sát 2020,0,455793.3,52,608,52,761,52,3042,32224
36,359,13741,10,57,15,7,1,7421,Tỉnh Nam Định,Huyện Vụ Bản,Thị trấn Gôi,Tây Côi Sơn 01,002,Tây Côi Sơn,1,176,178,2073,2168,Đã khảo sát 2020 và 2021,0,112830.4,13,585,13,731,13,2926,33345
36,359,13759,6,41,15,11,2,7429,Tỉnh Nam Định,Huyện Vụ Bản,Xã Tân Thành,Xóm 3,003,Xóm 3,2,130,138,1584,1610,Đã khảo sát 2021,0,455793.3,52,620,52,775,52,3102,25420
36,359,13765,10,46,15,12,2,7431,Tỉnh Nam Định,Huyện Vụ Bản,Xã Trung Thành,Thôn Nhì 01,003,Nhì,2,182,176,1676,1983,Mới,0,455793.3,52,565,52,706,52,2825,25990
36,359,13774,3,45,15,6,2,7434,Tỉnh Nam Định,Huyện Vụ Bản,Xã Liên Bảo,Xóm 2 Bảo Xuyên,002,Xóm 2 Bảo Xuyên,2,133,127,2702,2720,Đã khảo sát 2020 và 2021,0,455793.3,52,558,52,697,52,2790,25110
36,359,13780,16,48,15,8,2,7440,Tỉnh Nam Định,Huyện Vụ Bản,Xã Kim Thái,Đông xóm già,016,Đông Xóm Già,2,261,259,2831,2876,Đã khảo sát 2020,0,455793.3,52,580,52,725,52,2899,27840
36,360,13795,3,62,15,11,1,7465,Tỉnh Nam Định,Huyện Ý Yên,Thị trấn Lâm,Tây Tống Xá 2,002,Tây Tống Xá,2,161,167,4290,4432,Đã khảo sát 2020,2,112830.4,13,600,13,750,13,3001,37200
36,360,13810,11,62,15,2,2,7454,Tỉnh Nam Định,Huyện Ý Yên,Xã Yên Thọ,Thôn Bóng,003,Thôn Bóng,2,170,140,2247,2262,Đã khảo sát 2021,0,455793.3,52,481,52,602,52,2406,29822
36,360,13825,3,50,15,1,2,7459,Tỉnh Nam Định,Huyện Ý Yên,Xã Yên Bình,An Thị 2,002,An Thị,2,210,118,2522,2536,Đã khảo sát 2020 và 2021,0,455793.3,52,328,52,410,52,1642,16400
36,360,13852,8,41,15,10,2,7472,Tỉnh Nam Định,Huyện Ý Yên,Xã Yên Lương,Lương Đống,012,Lương Đống,2,145,141,1916,1949,Mới,0,455793.3,52,568,52,710,52,2841,23288
36,360,13861,23,52,15,6,2,7477,Tỉnh Nam Định,Huyện Ý Yên,Xã Yên Tiến,Hoa Lư,015,Xóm Hoa Lư,2,200,204,3738,3795,Đã khảo sát 2021,0,455793.3,52,596,52,745,52,2980,30992
36,360,13870,17,54,15,9,2,7482,Tỉnh Nam Định,Huyện Ý Yên,Xã Yên Cường,Đông Hậu,018,Đông Hậu,2,113,119,2705,2765,Đã khảo sát 2020 và 2021,0,455793.3,52,615,52,769,52,3077,33210
36,360,13879,24,49,15,2,2,7488,Tỉnh Nam Định,Huyện Ý Yên,Xã Yên Đồng,Xóm 26,026,Xóm 26,2,151,153,3635,3659,Đã khảo sát 2020,0,455793.3,52,592,52,740,52,2960,29008
36,360,13888,14,43,15,8,2,7493,Tỉnh Nam Định,Huyện Ý Yên,Xã Yên Trị,Xóm Giữa,003,Xóm Giữa,2,236,233,3947,3587,Mới,0,455793.3,52,577,52,721,52,2885,24811
36,361,13909,5,45,15,1,2,7504,Tỉnh Nam Định,Huyện Nghĩa Hưng,Xã Hoàng Nam,Xóm Bơn,015,Xóm Bơn,2,90,84,2581,2619,Đã khảo sát 2021,0,455793.3,52,545,52,682,52,2727,24525
36,361,13912,18,43,15,11,2,7507,Tỉnh Nam Định,Huyện Nghĩa Hưng,Xã Nghĩa Châu,Xóm 18,018,Xóm 18,2,107,100,2542,2586,Mới,0,455793.3,52,546,52,683,52,2731,23478
36,361,13918,3,42,15,3,2,7509,Tỉnh Nam Định,Huyện Nghĩa Hưng,Xã Nghĩa Sơn,Xóm 3 Lý Nhân,003,Xóm 3 - Lý Nhân,2,114,104,4517,4609,Đã khảo sát 2020 và 2021,0,455793.3,52,533,52,666,52,2665,22386
36,361,13924,14,50,15,6,2,7515,Tỉnh Nam Định,Huyện Nghĩa Hưng,Xã Nghĩa Hồng,Đội 12 Tây Đồng Qũy,012,Xóm Tây Đồng Quỹ,2,115,108,2769,2805,Đã khảo sát 2020,0,455793.3,52,549,52,686,52,2744,27450
36,361,13927,6,32,15,9,2,7516,Tỉnh Nam Định,Huyện Nghĩa Hưng,Xã Nghĩa Phong,Thôn đội 6,006,Thôn đội 6,2,165,162,2370,2456,Đã khảo sát 2021,0,455793.3,52,574,52,717,52,2869,18368
36,361,13963,1,47,15,2,2,7531,Tỉnh Nam Định,Huyện Nghĩa Hưng,Xã Nam Điền,Xóm 1,001,Xóm 1,2,238,223,1972,1983,Mới,0,455793.3,52,548,52,684,52,2738,25756
36,362,13966,8,52,15,9,1,7533,Tỉnh Nam Định,Huyện Nam Trực,Thị trấn Nam Giang,Tổ dân phố 5.1,005,Tổ dân phố số 05,1,120,122,5044,4956,Đã khảo sát 2021,0,112830.4,13,588,13,735,13,2941,30576
36,362,13969,9,41,15,7,2,7536,Tỉnh Nam Định,Huyện Nam Trực,Xã Nam Mỹ,Đồng Tâm 1,006,Đồng Tâm,2,269,275,2269,2304,Đã khảo sát 2020 và 2021,0,455793.3,52,597,52,747,52,2987,24477
36,362,13978,8,40,15,1,2,7542,Tỉnh Nam Định,Huyện Nam Trực,Xã Nam Thắng,Xóm 8,008,Xóm 8,2,124,122,2357,2386,Đã khảo sát 2020,0,455793.3,52,575,52,719,52,2875,23000
36,362,13981,2,44,15,3,2,7543,Tỉnh Nam Định,Huyện Nam Trực,Xã Nam Toàn,Xóm 1B,001,Xóm 1,2,189,193,1533,1556,Đã khảo sát 2021,0,455793.3,52,597,52,746,52,2984,26268
36,362,13990,17,42,15,6,2,7550,Tỉnh Nam Định,Huyện Nam Trực,Xã Nam Cường,Thôn Thanh Khê 02,012,Thôn Thanh Khê,2,224,222,2761,2791,Mới,0,455793.3,52,579,52,724,52,2896,24318
36,362,14005,24,36,15,5,2,7559,Tỉnh Nam Định,Huyện Nam Trực,Xã Nam Thanh,Quyết Tiến 1,021,Quyết Tiến 1,2,126,132,3738,3754,Đã khảo sát 2020 và 2021,0,455793.3,52,612,52,765,52,3061,22032
36,362,14014,23,40,15,9,2,7565,Tỉnh Nam Định,Huyện Nam Trực,Xã Đồng Sơn,Xóm 19,019,Xóm 19 Thôn Tây Lạc,2,156,152,4161,4059,Đã khảo sát 2020,0,455793.3,52,569,52,712,52,2847,22760
36,362,14017,9,46,15,7,2,7566,Tỉnh Nam Định,Huyện Nam Trực,Xã Nam Tiến,Thạch Cầu 9,009,Thạch Cầu 9,2,137,142,4012,4067,Đã khảo sát 2021,0,455793.3,52,606,52,757,52,3028,27876
36,363,14026,2,38,15,8,1,7571,Tỉnh Nam Định,Huyện Trực Ninh,Thị trấn Cổ Lễ,TDP Đông Bắc Đồng B,004,Đông Bắc Đồng,1,143,131,3682,3995,Mới,0,112830.4,13,530,13,663,13,2650,20140
36,363,14044,3,53,15,4,2,7585,Tỉnh Nam Định,Huyện Trực Ninh,Xã Việt Hùng,Phượng Tường 2,002,Phượng Tường 2,2,184,187,3599,3615,Đã khảo sát 2020 và 2021,0,455793.3,52,594,52,742,52,2969,31482
36,363,14047,15,42,15,1,2,7588,Tỉnh Nam Định,Huyện Trực Ninh,Xã Trực Đạo,Thôn 14,014,Xóm Quang Tiến,2,161,163,2328,2455,Mới,0,455793.3,52,592,52,740,52,2958,24864
36,363,14059,4,37,15,3,2,7594,Tỉnh Nam Định,Huyện Trực Ninh,Xã Trực Thanh,Xóm Duyên Hồng,005,Duyên Hồng,2,152,165,1750,2038,Đã khảo sát 2020,0,455793.3,52,634,52,793,52,3172,23458
36,363,14062,2,45,15,5,2,7595,Tỉnh Nam Định,Huyện Trực Ninh,Xã Trực Khang,Thôn 3 Nam Trực,006,Thôn 3 Nam Trực,2,141,145,1455,1565,Đã khảo sát 2021,0,455793.3,52,601,52,751,52,3005,27045
36,363,14080,3,53,15,9,2,7605,Tỉnh Nam Định,Huyện Trực Ninh,Xã Trực Thái,Xóm 1B,001,Xóm 1,2,107,102,2465,2777,Mới,0,455793.3,52,557,52,696,52,2785,29521
36,364,14098,2,35,15,12,2,7615,Tỉnh Nam Định,Huyện Xuân Trường,Xã Xuân Thành,Xóm 4,004,Xóm 4,2,158,149,1802,1832,Đã khảo sát 2020 và 2021,0,455793.3,52,551,52,689,52,2755,19285
36,364,14110,15,38,15,4,2,7621,Tỉnh Nam Định,Huyện Xuân Trường,Xã Xuân Tân,Xóm Văn Phú,014,Xóm Văn Phú,2,146,144,2164,2142,Đã khảo sát 2021,0,455793.3,52,576,52,720,52,2882,21888
36,364,14125,22,41,15,3,2,7628,Tỉnh Nam Định,Huyện Xuân Trường,Xã Thọ Nghiệp,Xóm 5,005,Xóm 2,2,130,133,3265,3274,Mới,0,455793.3,52,598,52,747,52,2989,24518
36,364,14134,6,39,15,7,2,7632,Tỉnh Nam Định,Huyện Xuân Trường,Xã Xuân Vinh,Xóm 7,007,Xóm 7,2,114,197,3386,3410,Đã khảo sát 2020,0,455793.3,52,1010,52,1262,52,5049,39390
36,364,14143,4,37,15,10,2,7638,Tỉnh Nam Định,Huyện Xuân Trường,Xã Xuân Ninh,Xóm Đông Thành,004,Đông Thành,2,144,137,4199,4228,Đã khảo sát 2020 và 2021,0,455793.3,52,556,52,695,52,2780,20572
36,364,14146,18,40,15,7,2,7642,Tỉnh Nam Định,Huyện Xuân Trường,Xã Xuân Hòa,Xóm 6,006,Xóm 6,2,120,111,2326,2509,Mới,0,455793.3,52,541,52,676,52,2703,21640
36,365,14149,1,42,15,2,1,7643,Tỉnh Nam Định,Huyện Giao Thủy,Thị trấn Ngô Đồng,TDP 1 A,001,TDP1,1,167,175,2002,2031,Đã khảo sát 2020,0,112830.4,13,606,13,758,13,3032,25452
36,365,14158,8,39,15,12,2,7648,Tỉnh Nam Định,Huyện Giao Thủy,Xã Hồng Thuận,xóm 9A,009,Xóm 09,2,111,129,4187,4315,Đã khảo sát 2021,0,455793.3,52,679,52,849,52,3396,26481
36,365,14173,29,37,15,5,2,7659,Tỉnh Nam Định,Huyện Giao Thủy,Xã Giao Tiến,Xóm 14,018,Xóm 14,2,147,154,4445,4672,Đã khảo sát 2020,0,455793.3,52,612,52,765,52,3061,22644
36,365,14200,1,41,15,10,2,7672,Tỉnh Nam Định,Huyện Giao Thủy,Xã Giao Thịnh,Xóm 1,001,Xóm 1,2,145,157,3007,3280,Đã khảo sát 2021,0,455793.3,52,633,52,791,52,3164,25953
36,365,14206,10,42,15,8,2,7676,Tỉnh Nam Định,Huyện Giao Thủy,Xã Bạch Long,Liên Hải,003,Liên Hải,2,149,171,2166,2476,Đã khảo sát 2020 và 2021,0,455793.3,52,671,52,838,52,3353,28182
36,366,14218,13,52,15,5,1,7682,Tỉnh Nam Định,Huyện Hải Hậu,Thị trấn Cồn,TDP Nguyễn Chẩm B,008,TDP Nguyễn Chẩm B,1,89,95,2165,2323,Đã khảo sát 2020 và 2021,0,112830.4,13,618,13,772,13,3088,32136
36,366,14227,6,49,15,4,2,7688,Tỉnh Nam Định,Huyện Hải Hậu,Xã Hải Trung,Xóm 9A,009,Xóm 9,2,167,158,3740,3961,Đã khảo sát 2020,0,455793.3,52,553,52,691,52,2764,27097
36,366,14230,9,55,15,4,2,7691,Tỉnh Nam Định,Huyện Hải Hậu,Xã Hải Vân,Xóm 7- Hải Vân,007,Xóm 7,2,197,195,2880,2893,Mới,0,455793.3,52,578,52,723,52,2892,31790
36,366,14242,8,56,15,8,2,7701,Tỉnh Nam Định,Huyện Hải Hậu,Xã Hải Bắc,Giáp Nội,009,Xóm Giáp Nội,2,194,208,1836,1877,Đã khảo sát 2021,0,455793.3,52,627,52,783,52,3133,35112
36,366,14251,8,45,15,11,2,7705,Tỉnh Nam Định,Huyện Hải Hậu,Xã Hải Hà,Xóm 6,006,Xóm 6,2,153,166,1976,2348,Đã khảo sát 2020 và 2021,0,455793.3,52,634,52,793,52,3170,28530
36,366,14260,26,41,15,12,2,7711,Tỉnh Nam Định,Huyện Hải Hậu,Xã Hải Đường,Xóm 15,016,Xóm 15,2,101,267,3974,4106,Đã khảo sát 2020,0,455793.3,52,1545,52,1931,52,7724,63345
36,366,14281,7,42,15,12,2,7720,Tỉnh Nam Định,Huyện Hải Hậu,Xã Hải Phong,Xóm1B-Xã Hải Phong,002,Xóm 1B,2,116,108,2117,2760,Mới,0,455793.3,52,544,52,680,52,2720,22848
36,366,14290,7,52,15,11,2,7724,Tỉnh Nam Định,Huyện Hải Hậu,Xã Hải Lý,"Xóm E, xã Hải Lý.",011,Xóm E,2,164,177,2920,3120,Đã khảo sát 2021,0,455793.3,52,631,52,788,52,3153,32812
36,366,14299,7,46,15,2,2,7729,Tỉnh Nam Định,Huyện Hải Hậu,Xã Hải Cường,Xóm 10 - xã Hải Cường,010,Xóm 10,2,153,149,2074,2072,Đã khảo sát 2020 và 2021,0,455793.3,52,569,52,711,52,2845,26174
36,366,14311,9,40,15,10,2,7734,Tỉnh Nam Định,Huyện Hải Hậu,Xã Hải Châu,"Xóm 3, 4 Phú Lễ",003+004,Xóm 3-Phú lễ+Xóm 4-Phú lễ,2,153,168,2079,2413,Đã khảo sát 2020,0,455793.3,52,642,52,802,52,3208,25680
37,369,14320,7,55,15,6,1,7739,Tỉnh Ninh Bình,Thành phố Ninh Bình,Phường Đông Thành,Phố 6,006,Phố 6,1,199,176,2932,2681,Mới,0,70780.31999999999,9,464,9,580,9,2319,25520
37,369,14323,9,44,15,5,1,7742,Tỉnh Ninh Bình,Thành phố Ninh Bình,Phường Tân Thành,Trung Nhì B,007,Trung Nhì,1,155,115,3031,2737,Đã khảo sát 2021,0,70780.31999999999,9,389,9,486,9,1945,17116
37,369,14338,5,54,15,3,1,7755,Tỉnh Ninh Bình,Thành phố Ninh Bình,Phường Nam Bình,Ngô Quyền B,004,Ngô Quyền,1,143,134,3315,3286,Đã khảo sát 2020,0,70780.31999999999,9,491,9,614,9,2457,26514
37,369,14344,9,60,15,12,1,7762,Tỉnh Ninh Bình,Thành phố Ninh Bình,Phường Ninh Khánh,Khánh Bình A,006,Khánh Bình,1,181,177,3489,3890,Đã khảo sát 2020 và 2021,0,70780.31999999999,9,513,9,641,9,2564,30780
37,369,14353,4,55,15,4,2,7769,Tỉnh Ninh Bình,Thành phố Ninh Bình,Xã Ninh Phúc,Đông Hạ B,002,Đông Hạ,2,187,175,2764,3046,Đã khảo sát 2020,0,250673.50000000003,34,460,34,575,34,2300,25300
37,370,14365,8,52,15,1,1,7782,Tỉnh Ninh Bình,Thành phố Tam Điệp,Phường Trung Sơn,Tổ dân phố 9,008,Tổ dân phố 9,1,135,120,2912,2799,Mới,0,70780.31999999999,9,466,9,583,9,2330,24232
37,370,14380,9,58,15,2,2,7794,Tỉnh Ninh Bình,Thành phố Tam Điệp,Xã Đông Sơn,Thôn 4C,006,Thôn 4C,2,131,119,2380,2309,Đã khảo sát 2020 và 2021,0,250673.50000000003,34,446,34,558,34,2232,25868
37,372,14395,15,65,15,9,2,7804,Tỉnh Ninh Bình,Huyện Nho Quan,Xã Thạch Bình,Đồi Bồ,012,Đồi Bồ,2,157,144,2747,2996,Đã khảo sát 2021,0,250673.50000000003,34,451,34,564,34,2254,29315
37,372,14407,4,51,15,5,2,7809,Tỉnh Ninh Bình,Huyện Nho Quan,Xã Phú Sơn,Thôn 4,004,Thôn 4,2,177,175,1329,1274,Đã khảo sát 2020 và 2021,0,250673.50000000003,34,486,34,607,34,2430,24786
37,372,14419,14,57,15,12,2,7815,Tỉnh Ninh Bình,Huyện Nho Quan,Xã Yên Quang,Yên Thái,009,Yên Thái,2,90,87,1767,1940,Đã khảo sát 2020,0,250673.50000000003,34,475,34,594,34,2376,27075
37,372,14425,1,56,15,3,2,7816,Tỉnh Ninh Bình,Huyện Nho Quan,Xã Thượng Hòa,Hữu Thường 4,001,Hữu Thường 4,2,193,192,1919,1924,Đã khảo sát 2021,0,250673.50000000003,34,489,34,611,34,2445,27384
37,372,14437,13,63,15,6,2,7822,Tỉnh Ninh Bình,Huyện Nho Quan,Xã Sơn Lai,Xát,012,Xát,2,159,134,1498,1602,Đã khảo sát 2020 và 2021,0,250673.50000000003,34,414,34,518,34,2071,26082
37,372,14452,4,59,15,10,2,7828,Tỉnh Ninh Bình,Huyện Nho Quan,Xã Quỳnh Lưu,Đồi Thờ,004,Đồi Thờ,2,128,121,2522,2625,Đã khảo sát 2020,0,250673.50000000003,34,465,34,581,34,2323,27435
37,372,14455,9,48,15,8,2,7831,Tỉnh Ninh Bình,Huyện Nho Quan,Xã Sơn Hà,Đồng Tâm 2,009,Đồng Tâm 2,2,141,140,1419,1492,Mới,0,250673.50000000003,34,488,34,610,34,2440,23424
37,373,14464,9,60,15,9,1,7836,Tỉnh Ninh Bình,Huyện Gia Viễn,Thị trấn Me,Phố Mới A,007,Phố Mới,1,167,139,1668,1838,Mới,0,70780.31999999999,9,436,9,545,9,2182,26160
37,373,14476,14,50,15,7,2,7843,Tỉnh Ninh Bình,Huyện Gia Viễn,Xã Gia Thanh,Xóm 2 Thượng Hòa B,009,Xóm 2 Thượng Hòa,2,160,146,1905,2095,Đã khảo sát 2021,0,250673.50000000003,34,449,34,561,34,2243,22450
37,373,14488,9,45,15,1,2,7849,Tỉnh Ninh Bình,Huyện Gia Viễn,Xã Gia Lập,Thôn Tân Long Mỹ,007,Thôn Tân Long Mỹ,2,227,110,2391,2454,Đã khảo sát 2020 và 2021,3,250673.50000000003,34,238,34,298,34,1191,10710
37,373,14524,4,40,15,8,2,7867,Tỉnh Ninh Bình,Huyện Gia Viễn,Xã Gia Phong,Xóm 4 Ngọc Động,005,Xóm 4 Ngọc Động,2,149,138,1097,1104,Đã khảo sát 2020,0,250673.50000000003,34,455,34,569,34,2276,18200
37,374,14530,5,42,15,5,2,7869,Tỉnh Ninh Bình,Huyện Hoa Lư,Xã Ninh Giang,Xóm Đông B,003,Xóm Đông,2,128,117,2279,2321,Đã khảo sát 2021,0,250673.50000000003,34,449,34,562,34,2246,18858
37,374,14536,10,49,15,9,2,7875,Tỉnh Ninh Bình,Huyện Hoa Lư,Xã Ninh Khang,Phấn Trung A,006,Phấn Trung,2,171,159,2180,2231,Đã khảo sát 2020 và 2021,0,250673.50000000003,34,457,34,571,34,2285,22393
37,374,14542,10,51,15,11,2,7879,Tỉnh Ninh Bình,Huyện Hoa Lư,Xã Ninh Hòa,Đại Áng B,007,Đại Áng,2,173,185,2039,2198,Mới,0,250673.50000000003,34,526,34,657,34,2628,26826
37,375,14560,6,69,15,10,1,7890,Tỉnh Ninh Bình,Huyện Yên Khánh,Thị trấn Yên Ninh,Phố 3,005,Phố 3,1,198,173,4286,4603,Đã khảo sát 2020 và 2021,0,70780.31999999999,9,458,9,573,9,2290,31602
37,375,14569,11,57,15,11,2,7898,Tỉnh Ninh Bình,Huyện Yên Khánh,Xã Khánh Hòa,Xóm Nội,009,Xóm Nội,2,199,226,2104,2307,Đã khảo sát 2020,0,250673.50000000003,34,558,34,698,34,2791,31806
37,375,14572,6,61,15,4,2,7899,Tỉnh Ninh Bình,Huyện Yên Khánh,Xã Khánh Lợi,Xóm Trung,005,Xóm Trung,2,238,217,2299,2407,Đã khảo sát 2021,0,250673.50000000003,34,448,34,560,34,2241,27328
37,375,14593,12,44,15,2,2,7915,Tỉnh Ninh Bình,Huyện Yên Khánh,Xã Khánh Mậu,Xóm 12,012,Xóm 12,2,143,141,2260,2536,Mới,0,250673.50000000003,34,485,34,606,34,2423,21340
37,375,14596,14,47,15,3,2,7917,Tỉnh Ninh Bình,Huyện Yên Khánh,Xã Khánh Vân,Xóm 8 Xuân Tiến,014,Xóm 8 Xuân Tiến,2,126,108,1987,1989,Đã khảo sát 2020 và 2021,0,250673.50000000003,34,421,34,527,34,2107,19787
37,375,14608,18,61,15,2,2,7923,Tỉnh Ninh Bình,Huyện Yên Khánh,Xã Khánh Thành,Xóm 18,018,Xóm 18,2,123,107,2359,2388,Đã khảo sát 2020,0,250673.50000000003,34,428,34,534,34,2138,26108
37,375,14611,6,58,15,12,2,7924,Tỉnh Ninh Bình,Huyện Yên Khánh,Xã Khánh Nhạc,Xóm Chùa A,005,Xóm Chùa,2,110,98,4033,3991,Đã khảo sát 2021,0,250673.50000000003,34,438,34,547,34,2189,25404
37,375,14614,7,60,15,6,2,7928,Tỉnh Ninh Bình,Huyện Yên Khánh,Xã Khánh Thủy,Xóm 7,007,Xóm 7,2,223,204,1943,2134,Mới,0,250673.50000000003,34,450,34,562,34,2248,27000
37,376,14623,6,42,15,7,1,7935,Tỉnh Ninh Bình,Huyện Kim Sơn,Thị trấn Bình Minh,Khối 6,006,Khối 6,1,99,95,1163,1150,Đã khảo sát 2020,0,70780.31999999999,9,503,9,629,9,2516,21126
37,376,14641,1,51,15,1,2,7942,Tỉnh Ninh Bình,Huyện Kim Sơn,Xã Hùng Tiến,Xóm 1,001,Xóm 1,2,106,77,1814,2126,Mới,0,250673.50000000003,34,357,34,446,34,1785,18207
37,376,14647,12,62,15,7,2,7946,Tỉnh Ninh Bình,Huyện Kim Sơn,Xã Quang Thiện,Xóm 12,012,Xóm 12,2,294,248,2815,2795,Đã khảo sát 2020 và 2021,0,250673.50000000003,34,415,34,518,34,2073,25730
37,376,14656,15,34,15,6,2,7952,Tỉnh Ninh Bình,Huyện Kim Sơn,Xã Đồng Hướng,Xóm 16,015,Xóm 16,2,104,88,2453,2485,Đã khảo sát 2020,0,250673.50000000003,34,416,34,520,34,2079,14144
37,376,14659,5,48,15,10,2,7953,Tỉnh Ninh Bình,Huyện Kim Sơn,Xã Kim Chính,Xóm 4,004,Xóm 4,2,223,174,2541,2698,Đã khảo sát 2021,0,250673.50000000003,34,384,34,479,34,1918,18432
37,376,14662,11,50,15,9,2,7956,Tỉnh Ninh Bình,Huyện Kim Sơn,Xã Thượng Kiệm,Xóm 7,009,Xóm 7,2,105,90,2162,1972,Mới,0,250673.50000000003,34,421,34,527,34,2107,21050
37,376,14683,3,48,15,3,2,7970,Tỉnh Ninh Bình,Huyện Kim Sơn,Xã Kim Tân,Xóm 3,003,Xóm 3,2,151,112,1904,1764,Mới,0,250673.50000000003,34,365,34,456,34,1823,17520
37,376,14692,3,52,15,1,2,7977,Tỉnh Ninh Bình,Huyện Kim Sơn,Xã Kim Hải,Xóm 3A,003,Xóm 3,2,108,88,1181,1175,Đã khảo sát 2020,0,250673.50000000003,34,400,34,501,34,2002,20800
37,376,14695,3,50,15,8,2,7978,Tỉnh Ninh Bình,Huyện Kim Sơn,Xã Kim Trung,Xóm 3,003,Xóm 3,2,155,140,1213,1165,Đã khảo sát 2021,0,250673.50000000003,34,444,34,555,34,2220,22200
37,377,14701,3,45,15,4,1,7981,Tỉnh Ninh Bình,Huyện Yên Mô,Thị trấn Yên Thịnh,Trung Yên B,002,Trung Yên,1,129,109,2780,2930,Đã khảo sát 2021,0,70780.31999999999,9,443,9,554,9,2215,19935
37,377,14710,11,46,15,7,2,7988,Tỉnh Ninh Bình,Huyện Yên Mô,Xã Mai Sơn,Xóm 7 B,007,Xóm 7,2,99,86,1269,1440,Mới,0,250673.50000000003,34,427,34,534,34,2135,19642
37,377,14725,19,48,15,5,2,7996,Tỉnh Ninh Bình,Huyện Yên Mô,Xã Yên Thắng,Bình Hào,013,Bình Hào,2,87,88,2647,2938,Mới,0,250673.50000000003,34,497,34,621,34,2486,23856
37,377,14731,6,49,15,4,2,7999,Tỉnh Ninh Bình,Huyện Yên Mô,Xã Yên Hưng,Xóm Đông,007,Xóm Đông,2,151,128,1287,1368,Đã khảo sát 2020 và 2021,0,250673.50000000003,34,417,34,521,34,2083,20433
37,377,14743,1,52,15,11,2,8006,Tỉnh Ninh Bình,Huyện Yên Mô,Xã Yên Mạc,Xóm 4 Đông Sơn A,001,Xóm 4 Đông Sơn,2,161,139,2222,2584,Đã khảo sát 2021,0,250673.50000000003,34,424,34,530,34,2122,22048
38,380,14758,27,55,15,2,1,8017,Tỉnh Thanh Hóa,Thành phố Thanh Hóa,Phường Đông Thọ,Phố Trung 3,012,Phố Trung,1,246,226,7574,7230,Đã khảo sát 2020,0,281686,26,664,26,829,26,3318,36520
38,380,14767,6,60,15,5,1,8023,Tỉnh Thanh Hóa,Thành phố Thanh Hóa,Phường Điện Biên,Phố Ngô Quyền,005,Ngô Quyền,1,282,279,1890,1892,Đã khảo sát 2020 và 2021,0,281686,26,715,26,893,26,3573,42900
38,380,14779,15,57,15,9,1,8030,Tỉnh Thanh Hóa,Thành phố Thanh Hóa,Phường Ngọc Trạo,Trần Mai Ninh,008,Phố 8,1,223,208,2875,3216,Đã khảo sát 2021,0,281686,26,674,26,842,26,3368,38418
38,380,14794,13,59,15,6,1,8041,Tỉnh Thanh Hóa,Thành phố Thanh Hóa,Phường Đông Hương,Phố Bình Minh 1,006,Phố Bình Minh,1,280,265,4515,4390,Đã khảo sát 2020,0,281686,26,684,26,854,26,3418,40356
38,380,15859,3,51,15,9,1,8051,Tỉnh Thanh Hóa,Thành phố Thanh Hóa,Phường Thiệu Dương,Thôn 1a,002,Thôn 1,2,173,169,3139,3060,Đã khảo sát 2020 và 2021,2,281686,26,706,26,882,26,3528,36006
38,380,16379,8,51,15,12,1,8057,Tỉnh Thanh Hóa,Thành phố Thanh Hóa,Phường An Hoạch,Phố Quan Sơn,004,Phố Quan Sơn,1,202,205,3555,3991,Mới,3,281686,26,733,26,916,26,3665,37383
38,380,16432,8,50,15,12,1,8060,Tỉnh Thanh Hóa,Thành phố Thanh Hóa,Phường Đông Tân,Thôn Tân Thọ 1,005,Thôn Tân Thọ,2,152,155,2321,2186,Đã khảo sát 2021,0,281686,26,737,26,921,26,3683,36850
38,381,14815,9,66,15,3,1,8070,Tỉnh Thanh Hóa,Thị xã Bỉm Sơn,Phường Lam Sơn,Thôn Cổ Đam-C,003,Thôn Cổ Đam,1,221,206,2545,2571,Đã khảo sát 2021,0,281686,26,673,26,842,26,3366,44418
38,381,14827,4,51,15,10,1,8075,Tỉnh Thanh Hóa,Thị xã Bỉm Sơn,Xã Hà Lan,Thôn Xuân Nội,003,Thôn Xuân Nội,2,232,224,1024,3577,Mới,0,281686,26,697,26,872,26,3487,35547
38,382,14833,9,62,15,4,1,8079,Tỉnh Thanh Hóa,Thành phố Sầm Sơn,Phường Bắc Sơn,KP Bình Sơn 1,005,Bình Sơn,1,189,170,2593,2617,Đã khảo sát 2020 và 2021,0,281686,26,650,26,812,26,3248,40300
